time,kWh.mean_value
2024-03-17 01:00:00+04:00,0.21600000000000003
2024-03-17 14:00:00+04:00,0.6004
2024-03-18 03:00:00+04:00,0.1355
2024-03-18 16:00:00+04:00,0.4645
2024-03-19 05:00:00+04:00,0.2716
2024-03-19 18:00:00+04:00,0.4328
2024-03-20 07:00:00+04:00,0.3252
2024-03-20 21:00:00+04:00,0.3556
2024-03-21 10:00:00+04:00,0.4048
2024-03-21 23:00:00+04:00,0.2572
2024-03-22 12:00:00+04:00,0.5797
2024-03-23 01:00:00+04:00,0.1769
2024-03-23 14:00:00+04:00,0.63
2024-03-24 03:00:00+04:00,0.2127
2024-03-24 16:00:00+04:00,0.5933
2024-03-25 06:00:00+04:00,0.2673
2024-03-25 19:00:00+04:00,0.3669
2024-03-26 08:00:00+04:00,0.3368
2024-03-26 21:00:00+04:00,0.3176
2024-03-27 10:00:00+04:00,0.3871
2024-03-27 23:00:00+04:00,0.2612
2024-03-28 12:00:00+04:00,0.534
2024-03-29 01:00:00+04:00,0.192
2024-03-29 15:00:00+04:00,0.5902
2024-03-30 04:00:00+04:00,0.192
2024-03-30 17:00:00+04:00,0.5146
2024-03-31 19:00:00+04:00,0.7836
2024-04-01 08:00:00+04:00,0.4408
2024-04-01 21:00:00+04:00,0.3425
2024-04-02 10:00:00+04:00,0.5016
2024-04-02 23:00:00+04:00,0.2562
2024-04-03 13:00:00+04:00,0.583
2024-04-04 02:00:00+04:00,0.1689
2024-04-04 15:00:00+04:00,0.5236
2024-04-05 04:00:00+04:00,0.2329
2024-04-05 17:00:00+04:00,0.4979
2024-04-06 06:00:00+04:00,0.3003
2024-04-06 19:00:00+04:00,0.4426
2024-04-07 08:00:00+04:00,0.3873
2024-04-07 22:00:00+04:00,0.3113
2024-04-08 11:00:00+04:00,0.5324
2024-04-09 00:00:00+04:00,0.2273
2024-04-09 13:00:00+04:00,0.5933
2024-04-10 02:00:00+04:00,0.1366
2024-04-10 15:00:00+04:00,0.5
2024-04-11 04:00:00+04:00,0.2416
2024-04-11 17:00:00+04:00,0.4644
2024-04-12 07:00:00+04:00,0.3015
2024-04-12 20:00:00+04:00,0.3772
2024-04-13 09:00:00+04:00,0.4006
2024-04-13 22:00:00+04:00,0.3168
2024-04-14 11:00:00+04:00,0.46799999999999997
2024-04-15 00:00:00+04:00,0.2374
2024-04-15 13:00:00+04:00,0.723
2024-04-16 02:00:00+04:00,0.2054
2024-04-16 15:00:00+04:00,0.6152
2024-04-17 05:00:00+04:00,0.2853
2024-04-17 18:00:00+04:00,0.5725
2024-04-18 07:00:00+04:00,0.3868
2024-04-18 20:00:00+04:00,0.4388
2024-04-19 09:00:00+04:00,0.4567
2024-04-19 22:00:00+04:00,0.3461
2024-04-20 11:00:00+04:00,0.56
2024-04-21 00:00:00+04:00,0.2638
2024-04-21 14:00:00+04:00,0.7259
2024-04-22 03:00:00+04:00,0.1942
2024-04-22 16:00:00+04:00,0.6055
2024-04-23 05:00:00+04:00,0.2924
2024-04-23 18:00:00+04:00,0.5033
2024-04-24 07:00:00+04:00,0.3876
2024-04-24 20:00:00+04:00,0.3875
2024-04-25 09:00:00+04:00,0.4827
2024-04-25 23:00:00+04:00,0.2904
2024-04-26 12:00:00+04:00,0.5584
2024-04-27 01:00:00+04:00,0.1759
2024-04-27 14:00:00+04:00,0.6052
2024-04-28 03:00:00+04:00,0.1404
2024-04-28 16:00:00+04:00,0.4581
2024-04-29 05:00:00+04:00,0.2914
2024-04-29 18:00:00+04:00,0.5071
2024-04-30 07:00:00+04:00,0.3989
2024-04-30 21:00:00+04:00,0.3919
2024-05-01 10:00:00+04:00,0.4781
2024-05-01 23:00:00+04:00,0.2562
2024-05-02 12:00:00+04:00,0.521
2024-05-03 01:00:00+04:00,0.2014
2024-05-03 14:00:00+04:00,0.6137
2024-05-04 03:00:00+04:00,0.2352
2024-05-04 16:00:00+04:00,0.5877
2024-05-05 06:00:00+04:00,0.297
2024-05-05 19:00:00+04:00,0.4393
2024-05-06 08:00:00+04:00,0.3961
2024-05-06 21:00:00+04:00,0.3439
2024-05-07 10:00:00+04:00,0.545
2024-05-07 23:00:00+04:00,0.2867
2024-05-08 12:00:00+04:00,0.5796
2024-05-09 01:00:00+04:00,0.2008
2024-05-09 15:00:00+04:00,0.6409999999999999
2024-05-10 04:00:00+04:00,0.2121
2024-05-10 17:00:00+04:00,0.4941
2024-05-11 06:00:00+04:00,0.2814
2024-05-11 19:00:00+04:00,0.3838
2024-05-12 08:00:00+04:00,0.3539
2024-05-12 21:00:00+04:00,0.3118
2024-05-13 10:00:00+04:00,0.5858
2024-05-13 23:00:00+04:00,0.2962
2024-05-14 13:00:00+04:00,0.6536
2024-05-15 02:00:00+04:00,0.2079
2024-05-15 15:00:00+04:00,0.6348
2024-05-16 04:00:00+04:00,0.2274
2024-05-16 17:00:00+04:00,0.4799
2024-05-17 06:00:00+04:00,0.2346
2024-05-17 19:00:00+04:00,0.35600000000000004
2024-05-18 08:00:00+04:00,0.3188
2024-05-18 22:00:00+04:00,0.2544
2024-05-19 11:00:00+04:00,0.473
2024-05-20 00:00:00+04:00,0.2107
2024-05-20 13:00:00+04:00,0.6308
2024-05-21 02:00:00+04:00,0.1884
2024-05-21 15:00:00+04:00,0.5747
2024-05-22 04:00:00+04:00,0.2566
2024-05-22 17:00:00+04:00,0.49200000000000005
2024-05-23 07:00:00+04:00,0.3861
2024-05-23 20:00:00+04:00,0.4721
2024-05-24 09:00:00+04:00,0.4087
2024-05-24 22:00:00+04:00,0.3092
2024-05-25 11:00:00+04:00,0.5861
2024-05-26 00:00:00+04:00,0.2477
2024-05-26 13:00:00+04:00,0.5975
2024-05-27 02:00:00+04:00,0.2022
2024-05-27 15:00:00+04:00,0.6269
2024-05-28 05:00:00+04:00,0.2916
2024-05-28 18:00:00+04:00,0.5703
2024-05-29 07:00:00+04:00,0.3846
2024-05-29 20:00:00+04:00,0.4525
2024-05-30 09:00:00+04:00,0.4604
2024-05-30 22:00:00+04:00,0.3449
2024-05-31 11:00:00+04:00,0.625
2024-06-01 00:00:00+04:00,0.2522
2024-06-01 14:00:00+04:00,0.6785
2024-06-02 03:00:00+04:00,0.1462
2024-06-02 16:00:00+04:00,0.5896
2024-06-03 05:00:00+04:00,0.3176
2024-06-03 18:00:00+04:00,1.0
2024-06-04 20:00:00+04:00,0.9182
2024-06-05 09:00:00+04:00,0.5855
2024-06-05 23:00:00+04:00,0.3225
2024-06-06 12:00:00+04:00,0.5645
2024-06-07 01:00:00+04:00,0.2097
2024-06-07 14:00:00+04:00,0.5779
2024-06-08 03:00:00+04:00,0.1339
2024-06-08 16:00:00+04:00,0.4611
2024-06-09 05:00:00+04:00,0.2744
2024-06-09 18:00:00+04:00,0.4208
2024-06-10 07:00:00+04:00,0.408
2024-06-10 21:00:00+04:00,0.3776
2024-06-11 10:00:00+04:00,0.5352
2024-06-11 23:00:00+04:00,0.3831
2024-06-13 01:00:00+04:00,0.5805
2024-06-14 03:00:00+04:00,0.1136
2024-06-14 16:00:00+04:00,0.4077
2024-06-15 06:00:00+04:00,0.2099
2024-06-15 19:00:00+04:00,0.3173
2024-06-16 08:00:00+04:00,0.5284
2024-06-16 21:00:00+04:00,0.5636
2024-06-17 10:00:00+04:00,0.8222
2024-06-17 23:00:00+04:00,0.467
2024-06-18 12:00:00+04:00,0.9329999999999999
2024-06-19 01:00:00+04:00,0.3239
2024-06-19 15:00:00+04:00,0.828
2024-06-20 04:00:00+04:00,0.2994
2024-06-20 17:00:00+04:00,0.6855
2024-06-21 06:00:00+04:00,0.4149
2024-06-21 19:00:00+04:00,0.57
2024-06-22 08:00:00+04:00,0.5363
2024-06-22 21:00:00+04:00,0.4548
2024-06-23 10:00:00+04:00,0.6552
2024-06-23 23:00:00+04:00,0.3757
2024-06-24 13:00:00+04:00,0.8153
2024-06-25 02:00:00+04:00,0.2727
2024-06-25 15:00:00+04:00,0.7707
2024-06-26 04:00:00+04:00,0.3043
2024-06-26 17:00:00+04:00,0.6511
2024-06-27 06:00:00+04:00,0.43200000000000005
2024-06-27 19:00:00+04:00,0.5497
2024-06-28 08:00:00+04:00,0.5332
2024-06-28 22:00:00+04:00,0.423
2024-06-29 11:00:00+04:00,0.6494
2024-06-30 00:00:00+04:00,0.3512
2024-06-30 13:00:00+04:00,0.8119
2024-07-01 02:00:00+04:00,0.2456
2024-07-01 15:00:00+04:00,0.7448
2024-07-02 04:00:00+04:00,0.3184
2024-07-02 17:00:00+04:00,0.633
2024-07-03 07:00:00+04:00,0.4257
2024-07-03 20:00:00+04:00,0.5118
2024-07-04 09:00:00+04:00,0.5473
2024-07-04 22:00:00+04:00,0.4304
2024-07-05 11:00:00+04:00,0.7014
2024-07-06 00:00:00+04:00,0.3273
2024-07-06 13:00:00+04:00,0.8038
2024-07-07 02:00:00+04:00,0.2178
2024-07-07 15:00:00+04:00,0.7063
2024-07-08 05:00:00+04:00,0.3173
2024-07-08 18:00:00+04:00,0.6195
2024-07-09 07:00:00+04:00,0.4794
2024-07-09 20:00:00+04:00,0.5349
2024-07-10 09:00:00+04:00,0.606
2024-07-10 22:00:00+04:00,0.4264
2024-07-11 11:00:00+04:00,0.7340000000000001
2024-07-12 00:00:00+04:00,0.3338
2024-07-12 14:00:00+04:00,0.8258
2024-07-13 03:00:00+04:00,0.2335
2024-07-13 16:00:00+04:00,0.7073
2024-07-14 05:00:00+04:00,0.3458
2024-07-14 18:00:00+04:00,0.5864
2024-07-15 07:00:00+04:00,0.4561
2024-07-15 20:00:00+04:00,0.503
2024-07-16 09:00:00+04:00,0.3155
2024-07-16 09:00:01+04:00,0.17577562
2024-07-16 20:27:53+04:00,0.5350234
2024-07-17 07:55:46+04:00,0.5990821
2024-07-17 19:23:38+04:00,0.24590193
2024-07-18 06:51:31+04:00,0.4448269
2024-07-18 18:19:23+04:00,0.24325933
2024-07-19 05:47:16+04:00,0.5442632
2024-07-19 17:15:08+04:00,0.24229324
2024-07-20 04:43:01+04:00,0.12544398
2024-07-20 16:10:53+04:00,0.717533
2024-07-21 03:38:46+04:00,0.20703915
2024-07-21 15:06:38+04:00,0.14764246
2024-07-22 02:34:31+04:00,0.34180284
2024-07-22 14:02:23+04:00,0.25065845
2024-07-23 01:30:16+04:00,0.34286058
2024-07-23 12:58:08+04:00,0.37588894
2024-07-24 00:26:01+04:00,0.3878219
2024-07-24 11:53:53+04:00,0.19067201
2024-07-24 23:21:46+04:00,0.51439714
2024-07-25 10:49:38+04:00,0.31827652
2024-07-25 22:17:31+04:00,0.42178255
2024-07-26 09:45:23+04:00,0.32636768
2024-07-26 21:13:16+04:00,0.55144083
2024-07-27 08:41:08+04:00,0.47772288
2024-07-27 20:09:01+04:00,0.45347020000000005
2024-07-28 07:36:53+04:00,0.39480108
2024-07-28 19:04:46+04:00,0.7104063
2024-07-29 06:32:38+04:00,0.42884648
2024-07-29 18:00:31+04:00,0.62580466
2024-07-30 05:28:23+04:00,0.41016996
2024-07-30 16:56:16+04:00,0.0
2024-07-31 04:24:08+04:00,0.3075719
2024-07-31 15:52:01+04:00,0.40597925
2024-08-01 03:19:54+04:00,0.48399884
2024-08-01 14:47:46+04:00,0.47447392
2024-08-02 02:15:39+04:00,0.30032098
2024-08-02 13:43:31+04:00,0.5258262
2024-08-03 01:11:24+04:00,0.41484840000000006
2024-08-03 12:39:16+04:00,0.5337926
2024-08-04 00:07:09+04:00,0.27524364
2024-08-04 11:35:01+04:00,0.21483092
2024-08-04 23:02:54+04:00,0.32012582
2024-08-05 10:30:46+04:00,0.26257440000000004
2024-08-05 21:58:39+04:00,0.4404901
2024-08-06 09:26:31+04:00,0.70619005
2024-08-06 20:54:24+04:00,0.42734545
2024-08-07 08:22:16+04:00,0.32509590000000005
2024-08-07 19:50:09+04:00,0.45997129999999997
2024-08-08 07:18:01+04:00,0.77710044
2024-08-08 18:45:54+04:00,0.43538797
2024-08-09 06:13:46+04:00,0.5520444999999999
2024-08-09 17:41:39+04:00,0.22574708
2024-08-10 05:09:31+04:00,0.32000107
2024-08-10 16:37:24+04:00,0.26640445
2024-08-11 04:05:16+04:00,0.34322779999999997
2024-08-11 15:33:09+04:00,0.44979882
2024-08-12 03:01:01+04:00,0.40663920000000003
2024-08-12 14:28:54+04:00,0.55155987
2024-08-13 01:56:46+04:00,0.6623363
2024-08-13 13:24:39+04:00,0.426034
2024-08-14 00:52:31+04:00,0.6434125
2024-08-14 12:20:24+04:00,0.6832374
2024-08-14 23:48:16+04:00,0.44827014
2024-08-15 11:16:09+04:00,0.4834423
2024-08-15 22:44:01+04:00,0.17944865
2024-08-16 10:11:54+04:00,0.17991534
2024-08-16 21:39:47+04:00,0.7313025
2024-08-17 09:07:39+04:00,0.67303216
2024-08-17 20:35:32+04:00,0.41657948
2024-08-18 08:03:24+04:00,0.4206727
2024-08-18 19:31:17+04:00,0.37148085
2024-08-19 06:59:09+04:00,0.5850602
2024-08-19 18:27:02+04:00,0.33467266
2024-08-20 05:54:54+04:00,0.6162675
2024-08-20 17:22:47+04:00,0.32923657
2024-08-21 04:50:39+04:00,0.37425223
2024-08-21 16:18:32+04:00,0.66625464
2024-08-22 03:46:24+04:00,0.06617083
2024-08-22 15:14:17+04:00,0.5542191
2024-08-23 02:42:09+04:00,0.28192209999999995
2024-08-23 14:10:02+04:00,0.35982054
2024-08-24 01:37:54+04:00,0.49891034
2024-08-24 13:05:47+04:00,0.7104855999999999
2024-08-25 00:33:39+04:00,0.31971973
2024-08-25 12:01:32+04:00,0.4087692
2024-08-25 23:29:24+04:00,0.45267528
2024-08-26 10:57:17+04:00,0.25384116
2024-08-26 22:25:09+04:00,0.5199484999999999
2024-08-27 09:53:02+04:00,0.4350183
2024-08-27 21:20:54+04:00,0.5338598000000001
2024-08-28 08:48:47+04:00,0.0953238
2024-08-28 20:16:39+04:00,0.34232953
2024-08-29 07:44:32+04:00,0.6831023
2024-08-29 19:12:24+04:00,0.43570232
2024-08-30 06:40:17+04:00,0.53984916
2024-08-30 18:08:09+04:00,0.05092688
2024-08-31 05:36:02+04:00,0.3839567
2024-08-31 17:03:55+04:00,0.053920154000000005
2024-09-01 04:31:47+04:00,0.6728626999999999
2024-09-01 15:59:40+04:00,0.49274579999999996
2024-09-02 03:27:32+04:00,0.56691194
2024-09-02 14:55:25+04:00,0.18594449999999998
2024-09-03 02:23:17+04:00,0.4592255
2024-09-03 13:51:10+04:00,0.8399578000000001
2024-09-04 01:19:02+04:00,0.4777181
2024-09-04 12:46:55+04:00,0.27894443
2024-09-05 00:14:47+04:00,0.4569165
2024-09-05 11:42:40+04:00,0.379934
2024-09-05 23:10:32+04:00,0.42875126
2024-09-06 10:38:25+04:00,0.3344782
2024-09-06 22:06:17+04:00,0.5009277
2024-09-07 09:34:10+04:00,0.6241079
2024-09-07 21:02:02+04:00,0.3870082
2024-09-08 08:29:55+04:00,0.71528554
2024-09-08 19:57:47+04:00,0.5465201999999999
2024-09-09 07:25:40+04:00,0.21969385
2024-09-09 18:53:32+04:00,0.30981436
2024-09-10 06:21:25+04:00,0.31045866
2024-09-10 17:49:17+04:00,0.41043234
2024-09-11 05:17:10+04:00,0.37105334
2024-09-11 16:45:02+04:00,0.48693264
2024-09-12 04:12:55+04:00,0.4428422000000001
2024-09-12 15:40:47+04:00,0.20654072
2024-09-13 03:08:40+04:00,0.59015006
2024-09-13 14:36:32+04:00,0.41717643
2024-09-14 02:04:25+04:00,0.17181642
2024-09-14 13:32:17+04:00,0.15837279
2024-09-15 01:00:10+04:00,0.3057875
2024-09-15 12:28:02+04:00,0.13091293
2024-09-15 23:55:55+04:00,0.51002485
2024-09-16 11:23:48+04:00,0.33970028
2024-09-16 22:51:40+04:00,0.30839375
2024-09-17 10:19:33+04:00,0.5129425999999999
2024-09-17 21:47:25+04:00,0.38174980000000003
2024-09-18 09:15:18+04:00,0.43368122
2024-09-18 20:43:10+04:00,0.49261436
2024-09-19 08:11:03+04:00,0.5138769
2024-09-19 19:38:55+04:00,0.37914327
2024-09-20 07:06:48+04:00,0.52297074
2024-09-20 18:34:40+04:00,0.25674358
2024-09-21 06:02:33+04:00,0.39117506
2024-09-21 17:30:25+04:00,0.40536085
2024-09-22 04:58:18+04:00,0.19668275
2024-09-22 16:26:10+04:00,0.7923602
2024-09-23 03:54:03+04:00,0.53138286
2024-09-23 15:21:55+04:00,0.5301789000000001
2024-09-24 02:49:48+04:00,0.5042968
2024-09-24 14:17:40+04:00,0.43079406
2024-09-25 01:45:33+04:00,0.54894185
2024-09-25 13:13:25+04:00,0.35913779999999995
2024-09-26 00:41:18+04:00,0.0
2024-09-26 12:09:10+04:00,0.35928276
2024-09-26 23:37:03+04:00,0.18789439
2024-09-27 11:04:55+04:00,0.5177734
2024-09-27 22:32:48+04:00,0.15329944
2024-09-28 10:00:40+04:00,0.31649092
2024-09-28 21:28:33+04:00,0.09242877
2024-09-29 08:56:25+04:00,0.27411896
2024-09-29 20:24:18+04:00,0.30717415
2024-09-30 07:52:10+04:00,0.3257305
2024-09-30 19:20:03+04:00,0.41167936
2024-10-01 06:47:56+04:00,0.21297711
2024-10-01 18:15:48+04:00,0.39709914
2024-10-02 05:43:41+04:00,0.53172493
2024-10-02 17:11:33+04:00,0.6124333000000001
2024-10-03 04:39:26+04:00,0.25718589999999997
2024-10-03 16:07:18+04:00,0.31222776
2024-10-04 03:35:11+04:00,0.3120814
2024-10-04 15:03:03+04:00,0.19412145
2024-10-05 02:30:56+04:00,0.5415337
2024-10-05 13:58:48+04:00,0.41173357
2024-10-06 01:26:41+04:00,0.6186111
2024-10-06 12:54:33+04:00,0.6859789000000001
2024-10-07 00:22:26+04:00,0.23936585
2024-10-07 11:50:18+04:00,0.6059886
2024-10-07 23:18:11+04:00,0.41271140000000006
2024-10-08 10:46:03+04:00,0.4698233
2024-10-08 22:13:56+04:00,0.21212809999999999
2024-10-09 09:41:48+04:00,0.27033558
2024-10-09 21:09:41+04:00,0.6743394
2024-10-10 08:37:33+04:00,0.53125715
2024-10-10 20:05:26+04:00,0.1656788
2024-10-11 07:33:18+04:00,0.43724424
2024-10-11 19:01:11+04:00,0.41633803
2024-10-12 06:29:03+04:00,0.71551216
2024-10-12 17:56:56+04:00,0.6277727
2024-10-13 05:24:48+04:00,0.49090078
2024-10-13 16:52:41+04:00,0.43963844
2024-10-14 04:20:33+04:00,0.59958124
2024-10-14 15:48:26+04:00,0.29203638
2024-10-15 03:16:18+04:00,0.42244455
2024-10-15 14:44:11+04:00,0.3384448
2024-10-16 02:12:03+04:00,0.20100172
2024-10-16 13:39:56+04:00,0.24683511
2024-10-17 01:07:49+04:00,0.26832902
2024-10-17 12:35:41+04:00,0.19949466
2024-10-18 00:03:34+04:00,0.4564135
2024-10-18 11:31:26+04:00,0.3356774
2024-10-18 22:59:19+04:00,0.7442399000000001
2024-10-19 10:27:11+04:00,0.30167964
2024-10-19 21:55:04+04:00,0.5778831
2024-10-20 09:22:56+04:00,0.12939279
2024-10-20 20:50:49+04:00,0.46549070000000003
2024-10-21 08:18:41+04:00,0.4217322
2024-10-21 19:46:34+04:00,0.39640838
2024-10-22 07:14:26+04:00,0.49649012
2024-10-22 18:42:19+04:00,0.2463368
2024-10-23 06:10:11+04:00,0.53095675
2024-10-23 17:38:04+04:00,0.57279277
2024-10-24 05:05:56+04:00,0.5064335
2024-10-24 16:33:49+04:00,0.3835593
2024-10-25 04:01:41+04:00,0.30506924
2024-10-25 15:29:34+04:00,0.5179224
2024-10-26 02:57:26+04:00,0.6289665
2024-10-26 14:25:19+04:00,0.22685929999999999
2024-10-27 01:53:11+04:00,0.1777518
2024-10-27 13:21:04+04:00,0.30956197
2024-10-28 00:48:56+04:00,0.58465743
2024-10-28 12:16:49+04:00,0.39788234
2024-10-28 23:44:41+04:00,0.30970407
2024-10-29 11:12:34+04:00,0.6760625
2024-10-29 22:40:26+04:00,0.32740733
2024-10-30 10:08:19+04:00,0.50237644
2024-10-30 21:36:11+04:00,0.36979768
2024-10-31 09:04:04+04:00,0.5722600999999999
2024-10-31 20:31:57+04:00,0.30395627
2024-11-01 07:59:49+04:00,0.24835166
2024-11-01 19:27:42+04:00,0.2123814
2024-11-02 06:55:34+04:00,0.4436639
2024-11-02 18:23:27+04:00,0.45736897
2024-11-03 05:51:19+04:00,0.43442667
2024-11-03 17:19:12+04:00,0.37945282
2024-11-04 04:47:04+04:00,0.3635261
2024-11-04 16:14:57+04:00,0.47927213
2024-11-05 03:42:49+04:00,0.26823586
2024-11-05 15:10:42+04:00,0.22038779
2024-11-06 02:38:34+04:00,0.52512866
2024-11-06 14:06:27+04:00,0.3848045
2024-11-07 01:34:19+04:00,0.57716584
2024-11-07 13:02:12+04:00,0.43358225
2024-11-08 00:30:04+04:00,0.20157821
2024-11-08 11:57:57+04:00,0.3551091
2024-11-08 23:25:49+04:00,0.3264236
2024-11-09 10:53:42+04:00,0.5901276999999999
2024-11-09 22:21:34+04:00,0.43489528
2024-11-10 09:49:27+04:00,0.3250066
2024-11-10 21:17:19+04:00,0.3643276
2024-11-11 08:45:12+04:00,0.36061224
2024-11-11 20:13:04+04:00,0.24216336
2024-11-12 07:40:57+04:00,0.14745218
2024-11-12 19:08:49+04:00,0.6537386
2024-11-13 06:36:42+04:00,0.45551434
2024-11-13 18:04:34+04:00,0.28435165
2024-11-14 05:32:27+04:00,0.35220185
2024-11-14 17:00:19+04:00,0.14452896
2024-11-15 04:28:12+04:00,0.29615206
2024-11-15 15:56:04+04:00,0.42111897
2024-11-16 03:23:57+04:00,0.29207268
2024-11-16 14:51:50+04:00,0.45501918
2024-11-17 02:19:42+04:00,0.5280727
2024-11-17 13:47:35+04:00,0.56187814
2024-11-18 01:15:27+04:00,0.20985475
2024-11-18 12:43:20+04:00,0.31841373
2024-11-19 00:11:12+04:00,0.46283436
2024-11-19 11:39:05+04:00,0.42653242
