time,kWh.mean_value
2024-08-08 12:16:46+04:00,0.6429658
2024-08-09 00:15:53+04:00,0.007160567
2024-08-09 12:15:00+04:00,0.0
2024-08-10 00:14:07+04:00,0.0
2024-08-10 12:13:14+04:00,0.0
2024-08-11 00:12:21+04:00,0.013200953999999999
2024-08-11 12:11:28+04:00,0.0
2024-08-12 00:10:35+04:00,0.45504496
2024-08-12 12:09:43+04:00,0.16405228
2024-08-13 00:08:50+04:00,0.570576
2024-08-13 12:07:57+04:00,0.30451745
2024-08-14 00:07:04+04:00,0.43265814
2024-08-14 12:06:11+04:00,0.35521775
2024-08-15 00:05:18+04:00,0.23551817
2024-08-15 12:04:25+04:00,0.48973649999999996
2024-08-16 00:03:32+04:00,0.011451925
2024-08-16 12:02:39+04:00,0.013202472
2024-08-17 00:01:46+04:00,0.0
2024-08-17 12:00:53+04:00,0.016913338
2024-08-18 00:00:00+04:00,0.0014272867999999999
2024-08-18 11:59:07+04:00,0.0
2024-08-18 23:58:14+04:00,0.69854486
2024-08-19 11:57:21+04:00,0.44076115
2024-08-19 23:56:28+04:00,0.5047745
2024-08-20 11:55:35+04:00,0.32927817
2024-08-20 23:54:42+04:00,0.6045636
2024-08-21 11:53:49+04:00,0.37994185
2024-08-21 23:52:57+04:00,0.9082216000000001
2024-08-22 11:52:04+04:00,0.28891957
2024-08-22 23:51:11+04:00,0.0
2024-08-23 11:50:18+04:00,0.008570807
2024-08-23 23:49:25+04:00,0.0
2024-08-24 11:48:32+04:00,0.0
2024-08-24 23:47:39+04:00,0.0071630682999999995
2024-08-25 11:46:46+04:00,0.0056530423
2024-08-25 23:45:53+04:00,0.53329706
2024-08-26 11:45:00+04:00,0.43138679999999996
2024-08-26 23:44:07+04:00,0.5642786
2024-08-27 11:43:14+04:00,0.15980506
2024-08-27 23:42:21+04:00,0.85148793
2024-08-28 11:41:28+04:00,0.21329308
2024-08-28 23:40:35+04:00,0.41317856
2024-08-29 11:39:42+04:00,0.3635732
2024-08-29 23:38:49+04:00,0.008126203
2024-08-30 11:37:56+04:00,0.014788913
2024-08-30 23:37:03+04:00,0.0
2024-08-31 11:36:11+04:00,0.0
2024-08-31 23:35:18+04:00,0.005057708
2024-09-01 11:34:25+04:00,0.0041337726
2024-09-01 23:33:32+04:00,0.8390678
2024-09-02 11:32:39+04:00,0.41039288
2024-09-02 23:31:46+04:00,0.9042678
2024-09-03 11:30:53+04:00,0.24656832
2024-09-03 23:30:00+04:00,0.42475969999999996
2024-09-04 11:29:07+04:00,0.43040827
2024-09-04 23:28:14+04:00,0.31627634
2024-09-05 11:27:21+04:00,0.24213754
2024-09-05 23:26:28+04:00,0.006742806600000001
2024-09-06 11:25:35+04:00,0.0
2024-09-06 23:24:42+04:00,0.0022359102
2024-09-07 11:23:49+04:00,0.021466117000000003
2024-09-07 23:22:56+04:00,0.004617382
2024-09-08 11:22:03+04:00,0.0077018044
2024-09-08 23:21:10+04:00,0.35556695
2024-09-09 11:20:17+04:00,0.23216288
2024-09-09 23:19:25+04:00,0.31441772
2024-09-10 11:18:32+04:00,0.33530012
2024-09-10 23:17:39+04:00,0.8439711
2024-09-11 11:16:46+04:00,0.36097664
2024-09-11 23:15:53+04:00,0.8830027
2024-09-12 11:15:00+04:00,0.4132375
2024-09-12 23:14:07+04:00,0.0
2024-09-13 11:13:14+04:00,0.0
2024-09-13 23:12:21+04:00,0.0
2024-09-14 11:11:28+04:00,0.010394236999999999
2024-09-14 23:10:35+04:00,0.0
2024-09-15 11:09:42+04:00,0.0
2024-09-15 23:08:49+04:00,0.39480814
2024-09-16 11:07:56+04:00,0.47179452
2024-09-16 23:07:03+04:00,0.28566346
2024-09-17 11:06:10+04:00,0.28201620000000005
2024-09-17 23:05:17+04:00,0.8245880999999999
2024-09-18 11:04:24+04:00,0.20981583
2024-09-18 23:03:31+04:00,0.7647638000000001
2024-09-19 11:02:39+04:00,0.45978034
2024-09-19 23:01:46+04:00,0.0
2024-09-20 11:00:53+04:00,0.0037615585999999997
2024-09-20 23:00:00+04:00,0.0
2024-09-21 10:59:07+04:00,0.0
2024-09-21 22:58:14+04:00,0.007779642
2024-09-22 10:57:21+04:00,0.010757518999999998
2024-09-22 22:56:28+04:00,0.26322252
2024-09-23 10:55:35+04:00,0.5872223000000001
2024-09-23 22:54:42+04:00,0.37856767
2024-09-24 10:53:49+04:00,0.9401549000000001
2024-09-24 22:52:56+04:00,0.45659596
2024-09-25 10:52:03+04:00,0.54828537
2024-09-25 22:51:10+04:00,0.34355664
2024-09-26 10:50:17+04:00,0.22236876
2024-09-26 22:49:24+04:00,0.0
2024-09-27 10:48:31+04:00,0.0
2024-09-27 22:47:38+04:00,0.0023375244
2024-09-28 10:46:45+04:00,0.0
2024-09-28 22:45:53+04:00,0.020054216
2024-09-29 10:45:00+04:00,0.0
2024-09-29 22:44:07+04:00,0.45828959999999996
2024-09-30 10:43:14+04:00,0.85763115
2024-09-30 22:42:21+04:00,0.35869905
2024-10-01 10:41:28+04:00,0.65942466
2024-10-01 22:40:35+04:00,0.36897114
2024-10-02 10:39:42+04:00,0.9443785
2024-10-02 22:38:49+04:00,0.49212652
2024-10-03 10:37:56+04:00,0.48226148
2024-10-03 22:37:03+04:00,0.0
2024-10-04 10:36:10+04:00,0.0
2024-10-04 22:35:17+04:00,0.0018603154000000001
2024-10-05 10:34:24+04:00,0.012163954
2024-10-05 22:33:31+04:00,0.010456940999999999
2024-10-06 10:32:38+04:00,0.013537667
2024-10-06 22:31:45+04:00,0.45486864
2024-10-07 10:30:52+04:00,0.647783
2024-10-07 22:30:00+04:00,0.3337084
2024-10-08 10:29:07+04:00,0.59943604
2024-10-08 22:28:14+04:00,0.42010528
2024-10-09 10:27:21+04:00,0.61769783
2024-10-09 22:26:28+04:00,0.33928624
2024-10-10 10:25:35+04:00,0.5035016
2024-10-10 22:24:42+04:00,0.0
2024-10-11 10:23:49+04:00,0.011260446
2024-10-11 22:22:56+04:00,0.0
2024-10-12 10:22:03+04:00,0.0
2024-10-12 22:21:10+04:00,0.0018648466
2024-10-13 10:20:17+04:00,0.0
2024-10-13 22:19:24+04:00,0.26734492
2024-10-14 10:18:31+04:00,0.80587554
2024-10-14 22:17:38+04:00,0.36326540000000007
2024-10-15 10:16:45+04:00,0.4672451
2024-10-15 22:15:52+04:00,0.26826397
2024-10-16 10:14:59+04:00,0.58652234
2024-10-16 22:14:06+04:00,0.441986
2024-10-17 10:13:14+04:00,0.14639106
2024-10-17 22:12:21+04:00,0.0
2024-10-18 10:11:28+04:00,0.0
2024-10-18 22:10:35+04:00,0.008596073000000001
2024-10-19 10:09:42+04:00,0.025464516
2024-10-19 22:08:49+04:00,0.0
2024-10-20 10:07:56+04:00,0.0
2024-10-20 22:07:03+04:00,0.25933272
2024-10-21 10:06:10+04:00,0.39668202
2024-10-21 22:05:17+04:00,0.49771497
2024-10-22 10:04:24+04:00,0.40801537
2024-10-22 22:03:31+04:00,0.28612122
2024-10-23 10:02:38+04:00,0.6976254
2024-10-23 22:01:45+04:00,0.37718820000000003
2024-10-24 10:00:52+04:00,0.46660706
2024-10-24 21:59:59+04:00,0.01025348
2024-10-25 09:59:06+04:00,0.007389415999999999
2024-10-25 21:58:13+04:00,0.012069426000000001
2024-10-26 09:57:20+04:00,0.0
2024-10-26 21:56:28+04:00,0.0032985417999999997
2024-10-27 09:55:35+04:00,0.004210553
2024-10-27 21:54:42+04:00,0.21621777
2024-10-28 09:53:49+04:00,0.36260825
2024-10-28 21:52:56+04:00,0.5276602
2024-10-29 09:52:03+04:00,0.5477464
2024-10-29 21:51:10+04:00,0.33749625
2024-10-30 09:50:17+04:00,0.3791465
2024-10-30 21:49:24+04:00,0.30605727
2024-10-31 09:48:31+04:00,0.37036034
2024-10-31 21:47:38+04:00,0.010677684
2024-11-01 09:46:45+04:00,0.014173959
2024-11-01 21:45:52+04:00,0.0
2024-11-02 09:44:59+04:00,0.0
2024-11-02 21:44:06+04:00,0.00017406464
2024-11-03 09:43:13+04:00,0.0
2024-11-03 21:42:20+04:00,0.28614664
2024-11-04 09:41:27+04:00,0.77994365
2024-11-04 21:40:34+04:00,0.28623608
2024-11-05 09:39:42+04:00,0.6282762
2024-11-05 21:38:49+04:00,0.44990176
2024-11-06 09:37:56+04:00,0.6003661
2024-11-06 21:37:03+04:00,0.24042691
2024-11-07 09:36:10+04:00,0.45521819999999996
2024-11-07 21:35:17+04:00,0.019100808
2024-11-08 09:34:24+04:00,0.005316938
2024-11-08 21:33:31+04:00,0.0
2024-11-09 09:32:38+04:00,0.004729287
2024-11-09 21:31:45+04:00,0.0021742885
2024-11-10 09:30:52+04:00,0.0
2024-11-10 21:29:59+04:00,0.21293263
2024-11-11 09:29:06+04:00,0.64754474
2024-11-11 21:28:13+04:00,0.3349341
2024-11-12 09:27:20+04:00,0.8838185
2024-11-12 21:26:27+04:00,0.4656241
2024-11-13 09:25:34+04:00,0.44357988
2024-11-13 21:24:41+04:00,0.41334209999999993
2024-11-14 09:23:48+04:00,0.7876779
2024-11-14 21:22:56+04:00,0.0
2024-11-15 09:22:03+04:00,0.003864497
2024-11-15 21:21:10+04:00,0.0025406124
2024-11-16 09:20:17+04:00,0.0
2024-11-16 21:19:24+04:00,0.0
2024-11-17 09:18:31+04:00,0.006947343199999999
2024-11-17 21:17:38+04:00,0.5334956999999999
2024-11-18 09:16:45+04:00,0.5485171999999999
2024-11-18 21:15:52+04:00,0.37152672
2024-11-19 09:14:59+04:00,0.7497010000000001
2024-11-19 21:14:06+04:00,0.14451893
2024-11-20 09:13:13+04:00,0.2612985
2024-11-20 21:12:20+04:00,0.4516852
2024-11-21 09:11:27+04:00,0.8334881
2024-11-21 21:10:34+04:00,0.0
2024-11-22 09:09:41+04:00,0.0
2024-11-22 21:08:48+04:00,0.0
2024-11-23 09:07:55+04:00,0.0
2024-11-23 21:07:02+04:00,0.0
2024-11-24 09:06:10+04:00,0.0
2024-11-24 21:05:17+04:00,0.351732
2024-11-25 09:04:24+04:00,1.0
2024-11-25 21:03:31+04:00,0.3005271
2024-11-26 09:02:38+04:00,0.9030494000000001
2024-11-26 21:01:45+04:00,0.45271075
2024-11-27 09:00:52+04:00,0.6363456999999999
2024-11-27 20:59:59+04:00,0.32514745
2024-11-28 08:59:06+04:00,0.5783265000000001
2024-11-28 20:58:13+04:00,0.0027153187
2024-11-29 08:57:20+04:00,0.0
2024-11-29 20:56:27+04:00,0.0
2024-11-30 08:55:34+04:00,0.008100981
2024-11-30 20:54:41+04:00,0.0037362115000000003
2024-12-01 08:53:48+04:00,0.0
2024-12-01 20:52:55+04:00,0.30908856
