time,kWh.mean_value
2024-04-11 20:00:00+04:00,0.08800000000000001
2024-04-12 09:00:00+04:00,0.2334
2024-04-12 22:00:00+04:00,0.0536
2024-04-13 11:00:00+04:00,0.2027
2024-04-14 00:00:00+04:00,0.1005
2024-04-14 13:00:00+04:00,0.1794
2024-04-16 05:00:00+04:00,0.1744
2024-04-16 18:00:00+04:00,0.1304
2024-04-17 07:00:00+04:00,0.2089
2024-04-17 20:00:00+04:00,0.0906
2024-04-18 09:00:00+04:00,0.2334
2024-04-18 22:00:00+04:00,0.0714
2024-04-19 11:00:00+04:00,0.2027
2024-04-20 00:00:00+04:00,0.0942
2024-04-20 13:00:00+04:00,0.1902
2024-04-21 02:00:00+04:00,0.1242
2024-04-21 15:00:00+04:00,0.1453
2024-04-22 04:00:00+04:00,0.1604
2024-04-22 17:00:00+04:00,0.1224
2024-04-23 06:00:00+04:00,0.1877
2024-04-23 20:00:00+04:00,0.1005
2024-04-24 09:00:00+04:00,0.2265
2024-04-24 22:00:00+04:00,0.065
2024-04-25 11:00:00+04:00,0.2142
2024-04-26 00:00:00+04:00,0.0872
2024-04-26 13:00:00+04:00,0.1798
2024-04-27 02:00:00+04:00,0.1171
2024-04-27 15:00:00+04:00,0.1568
2024-04-28 04:00:00+04:00,0.1537
2024-04-28 17:00:00+04:00,0.1442
2024-04-29 06:00:00+04:00,0.6752
2024-04-29 19:00:00+04:00,0.2666
2024-04-30 08:00:00+04:00,0.2265
2024-04-30 21:00:00+04:00,0.395
2024-05-02 00:00:00+04:00,0.08800000000000001
2024-05-02 13:00:00+04:00,0.1902
2024-05-03 02:00:00+04:00,0.1242
2024-05-03 15:00:00+04:00,0.1648
2024-05-04 04:00:00+04:00,0.1537
2024-05-04 17:00:00+04:00,0.1362
2024-05-05 06:00:00+04:00,0.1877
2024-05-05 19:00:00+04:00,0.1948
2024-05-06 08:00:00+04:00,0.9585
2024-05-06 21:00:00+04:00,0.1286
2024-05-07 10:00:00+04:00,0.2142
2024-05-07 23:00:00+04:00,0.4914
2024-05-08 12:00:00+04:00,0.8266
2024-05-09 01:00:00+04:00,0.11
2024-05-09 14:00:00+04:00,0.1568
2024-05-10 04:00:00+04:00,0.1471
2024-05-10 17:00:00+04:00,0.1339
2024-05-11 06:00:00+04:00,0.1806
2024-05-11 19:00:00+04:00,0.0995
2024-05-12 08:00:00+04:00,0.2133
2024-05-12 21:00:00+04:00,0.4881
2024-05-13 23:00:00+04:00,0.0606
2024-05-14 12:00:00+04:00,0.1794
2024-05-15 01:00:00+04:00,0.10300000000000001
2024-05-15 14:00:00+04:00,0.1489
2024-05-16 03:00:00+04:00,0.1471
2024-05-16 16:00:00+04:00,0.1339
2024-05-17 05:00:00+04:00,0.1736
2024-05-17 18:00:00+04:00,0.1109
2024-05-18 08:00:00+04:00,0.2068
2024-05-18 21:00:00+04:00,0.0765
2024-05-19 10:00:00+04:00,0.2257
2024-05-19 23:00:00+04:00,0.5374
2024-05-20 12:00:00+04:00,0.946
2024-05-21 01:00:00+04:00,0.10300000000000001
2024-05-21 14:00:00+04:00,0.1683
2024-05-22 03:00:00+04:00,0.4209
2024-05-22 16:00:00+04:00,0.3748
2024-05-23 05:00:00+04:00,0.1736
2024-05-23 18:00:00+04:00,0.0955
2024-05-24 07:00:00+04:00,0.2001
2024-05-24 20:00:00+04:00,0.08800000000000001
2024-05-25 09:00:00+04:00,0.2301
2024-05-25 22:00:00+04:00,0.0536
2024-05-26 12:00:00+04:00,0.1912
2024-05-27 01:00:00+04:00,0.0889
2024-05-27 14:00:00+04:00,0.1595
2024-05-28 03:00:00+04:00,0.133
2024-05-28 16:00:00+04:00,0.1322
2024-05-29 05:00:00+04:00,0.1595
2024-05-29 18:00:00+04:00,0.1348
2024-05-30 07:00:00+04:00,0.2874
2024-05-30 20:00:00+04:00,0.1039
2024-05-31 09:00:00+04:00,0.2301
2024-05-31 22:00:00+04:00,0.0465
2024-06-01 11:00:00+04:00,0.1894
2024-06-02 00:00:00+04:00,0.0889
2024-06-02 13:00:00+04:00,0.1689
2024-06-03 02:00:00+04:00,0.1198
2024-06-03 16:00:00+04:00,0.0
2024-06-04 05:00:00+04:00,0.1383
2024-06-04 18:00:00+04:00,0.1118
2024-06-05 07:00:00+04:00,0.1877
2024-06-05 20:00:00+04:00,0.0781
2024-06-06 09:00:00+04:00,0.2301
2024-06-06 22:00:00+04:00,0.065
2024-06-07 11:00:00+04:00,0.1869
2024-06-08 00:00:00+04:00,0.0889
2024-06-08 13:00:00+04:00,0.1798
2024-06-09 02:00:00+04:00,0.1171
2024-06-09 15:00:00+04:00,0.1399
2024-06-10 04:00:00+04:00,0.1524
2024-06-10 17:00:00+04:00,0.1171
2024-06-11 06:00:00+04:00,0.1877
2024-06-11 20:00:00+04:00,0.0928
2024-06-12 09:00:00+04:00,0.4287
2024-06-12 22:00:00+04:00,0.3519
2024-06-13 11:00:00+04:00,0.7619
2024-06-14 00:00:00+04:00,0.0889
2024-06-14 13:00:00+04:00,0.2002
2024-06-15 02:00:00+04:00,0.1242
2024-06-15 15:00:00+04:00,0.1595
2024-06-16 04:00:00+04:00,0.1665
2024-06-16 17:00:00+04:00,0.1391
2024-06-17 06:00:00+04:00,0.2089
2024-06-17 19:00:00+04:00,0.0999
2024-06-18 08:00:00+04:00,0.2371
2024-06-18 21:00:00+04:00,0.0881
2024-06-19 10:00:00+04:00,0.235
2024-06-20 00:00:00+04:00,0.0756
2024-06-20 13:00:00+04:00,0.2003
2024-06-21 02:00:00+04:00,0.1242
2024-06-21 15:00:00+04:00,0.1595
2024-06-22 04:00:00+04:00,0.1665
2024-06-22 17:00:00+04:00,0.142
2024-06-23 06:00:00+04:00,0.1948
2024-06-23 19:00:00+04:00,0.1112
2024-06-24 08:00:00+04:00,0.2371
2024-06-24 21:00:00+04:00,0.0839
2024-06-25 10:00:00+04:00,0.2309
2024-06-25 23:00:00+04:00,0.1716
2024-06-26 12:00:00+04:00,0.3634
2024-06-27 01:00:00+04:00,0.1242
2024-06-27 14:00:00+04:00,0.1657
2024-06-28 04:00:00+04:00,0.1524
2024-06-28 17:00:00+04:00,0.1493
2024-06-29 06:00:00+04:00,0.1948
2024-06-29 19:00:00+04:00,0.1112
2024-06-30 08:00:00+04:00,0.2371
2024-06-30 21:00:00+04:00,0.0839
2024-07-01 10:00:00+04:00,0.2309
2024-07-01 23:00:00+04:00,0.2633
2024-07-02 12:00:00+04:00,0.5141
2024-07-03 01:00:00+04:00,0.11
2024-07-03 14:00:00+04:00,0.1691
2024-07-04 03:00:00+04:00,0.5466
2024-07-04 16:00:00+04:00,0.4881
2024-07-05 05:00:00+04:00,0.1948
2024-07-05 18:00:00+04:00,0.1108
2024-07-06 08:00:00+04:00,0.223
2024-07-06 21:00:00+04:00,0.0983
2024-07-07 10:00:00+04:00,0.2467
2024-07-07 23:00:00+04:00,0.6154
2024-07-08 12:00:00+04:00,1.0
2024-07-09 01:00:00+04:00,0.11
2024-07-09 14:00:00+04:00,0.1767
2024-07-10 03:00:00+04:00,0.7908
2024-07-10 16:00:00+04:00,0.6132
2024-07-11 05:00:00+04:00,0.5851
2024-07-11 18:00:00+04:00,0.3304
2024-07-12 07:00:00+04:00,0.223
2024-07-12 20:00:00+04:00,0.0955
2024-07-13 09:00:00+04:00,0.2512
2024-07-13 22:00:00+04:00,0.0725
2024-07-14 12:00:00+04:00,0.2105
2024-07-15 01:00:00+04:00,0.0959
2024-07-15 01:00:01+04:00,0.08014868
2024-07-15 12:36:35+04:00,0.1814681
2024-07-16 00:13:10+04:00,0.10569629
2024-07-16 11:49:45+04:00,0.101648875
2024-07-16 23:26:20+04:00,0.09411674
2024-07-17 11:02:55+04:00,0.5053297999999999
2024-07-17 22:39:30+04:00,0.07895996400000001
2024-07-18 10:16:05+04:00,0.11805840599999999
2024-07-18 21:52:39+04:00,0.66260934
2024-07-19 09:29:14+04:00,0.027485419
2024-07-19 21:05:49+04:00,0.011109923999999998
2024-07-20 08:42:24+04:00,0.15634197
2024-07-20 20:18:59+04:00,0.00846117
2024-07-21 07:55:34+04:00,0.119504556
2024-07-21 19:32:09+04:00,0.14507705
2024-07-22 07:08:43+04:00,0.0011574655999999999
2024-07-22 18:45:18+04:00,0.12563753
2024-07-23 06:21:53+04:00,0.017752137
2024-07-23 17:58:28+04:00,0.09068391
2024-07-24 05:35:03+04:00,0.12026022
2024-07-24 17:11:38+04:00,0.062232103
2024-07-25 04:48:13+04:00,0.13497417
2024-07-25 16:24:48+04:00,0.08147379
2024-07-26 04:01:22+04:00,0.11738294
2024-07-26 15:37:57+04:00,0.15053824
2024-07-27 03:14:32+04:00,0.016726155
2024-07-27 14:51:07+04:00,0.09837156
2024-07-28 02:27:42+04:00,0.11066573
2024-07-28 14:04:17+04:00,0.08874494599999999
2024-07-29 01:40:52+04:00,0.7926694999999999
2024-07-29 13:17:26+04:00,0.14816529
2024-07-30 00:54:01+04:00,0.1010784
2024-07-30 12:30:36+04:00,0.056459117999999996
2024-07-31 00:07:11+04:00,0.1407237
2024-07-31 11:43:46+04:00,0.11470822
2024-07-31 23:20:21+04:00,0.18575263
2024-08-01 10:56:56+04:00,0.07081268
2024-08-01 22:33:31+04:00,0.02299614
2024-08-02 10:10:05+04:00,0.12179409
2024-08-02 21:46:40+04:00,0.08862949
2024-08-03 09:23:15+04:00,0.93150324
2024-08-03 20:59:50+04:00,0.11270656400000001
2024-08-04 08:36:25+04:00,0.06838387
2024-08-04 20:13:00+04:00,0.15784687
2024-08-05 07:49:35+04:00,0.15613502
2024-08-05 19:26:09+04:00,0.12615898
2024-08-06 07:02:44+04:00,0.11553126
2024-08-06 18:39:19+04:00,0.15584753
2024-08-07 06:15:54+04:00,0.088684924
2024-08-07 17:52:29+04:00,0.8736925999999999
2024-08-08 05:29:04+04:00,0.09551003
2024-08-08 17:05:39+04:00,0.0039394320000000005
2024-08-09 04:42:14+04:00,0.17364706
2024-08-09 16:18:48+04:00,0.10657503
2024-08-10 03:55:23+04:00,0.11442646
2024-08-10 15:31:58+04:00,0.12392817
2024-08-11 03:08:33+04:00,0.016871199
2024-08-11 14:45:08+04:00,0.080738164
2024-08-12 02:21:43+04:00,0.77695906
2024-08-12 13:58:18+04:00,0.06985773
2024-08-13 01:34:52+04:00,0.11491164
2024-08-13 13:11:27+04:00,0.0008322517
2024-08-14 00:48:02+04:00,0.15938404
2024-08-14 12:24:37+04:00,0.09375786
2024-08-15 00:01:12+04:00,0.14357126
2024-08-15 11:37:47+04:00,0.18240811
2024-08-15 23:14:22+04:00,0.062824965
2024-08-16 10:50:57+04:00,0.15987317
2024-08-16 22:27:31+04:00,0.06901712
2024-08-17 10:04:06+04:00,0.14207855
2024-08-17 21:40:41+04:00,0.08374751
2024-08-18 09:17:16+04:00,0.16354086
2024-08-18 20:53:51+04:00,0.47493574
2024-08-19 08:30:26+04:00,0.08773386
2024-08-19 20:07:01+04:00,0.10589155
2024-08-20 07:43:35+04:00,0.13238350000000002
2024-08-20 19:20:10+04:00,0.18969475
2024-08-21 06:56:45+04:00,0.036620427000000004
2024-08-21 18:33:20+04:00,0.014306065
2024-08-22 06:09:55+04:00,0.45605993
2024-08-22 17:46:30+04:00,0.09230685
2024-08-23 05:23:05+04:00,0.8814207000000001
2024-08-23 16:59:40+04:00,0.05725631
2024-08-24 04:36:14+04:00,0.07632646
2024-08-24 16:12:49+04:00,0.6787816999999999
2024-08-25 03:49:24+04:00,0.16673492
2024-08-25 15:25:59+04:00,4.290497e-05
2024-08-26 03:02:34+04:00,0.18259504
2024-08-26 14:39:09+04:00,0.7464283
2024-08-27 02:15:44+04:00,0.13255966
2024-08-27 13:52:18+04:00,0.16920394
2024-08-28 01:28:53+04:00,0.06000781400000001
2024-08-28 13:05:28+04:00,0.093158655
2024-08-29 00:42:03+04:00,0.10516170400000001
2024-08-29 12:18:38+04:00,0.43715402
2024-08-29 23:55:13+04:00,0.06002908
2024-08-30 11:31:48+04:00,0.45239624
2024-08-30 23:08:23+04:00,0.11290902
2024-08-31 10:44:57+04:00,0.12101189
2024-08-31 22:21:32+04:00,0.118298545
2024-09-01 09:58:07+04:00,0.091383845
2024-09-01 21:34:42+04:00,0.06985495
2024-09-02 09:11:17+04:00,0.15791652
2024-09-02 20:47:52+04:00,0.061532422999999996
2024-09-03 08:24:27+04:00,0.12918292
2024-09-03 20:01:01+04:00,0.13263549
2024-09-04 07:37:36+04:00,0.08703838
2024-09-04 19:14:11+04:00,0.063514516
2024-09-05 06:50:46+04:00,0.14484718
2024-09-05 18:27:21+04:00,0.07533377
2024-09-06 06:03:56+04:00,0.13793625
2024-09-06 17:40:31+04:00,0.43504855
2024-09-07 05:17:06+04:00,0.0066130534
2024-09-07 16:53:40+04:00,0.14984103
2024-09-08 04:30:15+04:00,0.053981405
2024-09-08 16:06:50+04:00,0.17400244
2024-09-09 03:43:25+04:00,0.012669671
2024-09-09 15:20:00+04:00,0.15395458
2024-09-10 02:56:35+04:00,0.122183375
2024-09-10 14:33:10+04:00,0.09083826
2024-09-11 02:09:44+04:00,0.074474216
2024-09-11 13:46:19+04:00,0.07520072
2024-09-12 01:22:54+04:00,0.15207110000000001
2024-09-12 12:59:29+04:00,0.07524885
2024-09-13 00:36:04+04:00,0.091814004
2024-09-13 12:12:39+04:00,0.12392941
2024-09-13 23:49:14+04:00,0.13371418
2024-09-14 11:25:48+04:00,0.06528666
2024-09-14 23:02:23+04:00,0.8985949000000001
2024-09-15 10:38:58+04:00,0.18247359
2024-09-15 22:15:33+04:00,0.1552155
2024-09-16 09:52:08+04:00,0.13076043
2024-09-16 21:28:43+04:00,0.57984674
2024-09-17 09:05:18+04:00,0.12699944
2024-09-17 20:41:53+04:00,0.070230134
2024-09-18 08:18:27+04:00,0.11658956
2024-09-18 19:55:02+04:00,0.06874912
2024-09-19 07:31:37+04:00,0.19298023
2024-09-19 19:08:12+04:00,0.12948976
2024-09-20 06:44:47+04:00,0.15380402
2024-09-20 18:21:22+04:00,0.14876854
2024-09-21 05:57:57+04:00,0.09696396
2024-09-21 17:34:31+04:00,0.12786743
2024-09-22 05:11:06+04:00,0.42829394
2024-09-22 16:47:41+04:00,0.10886163
2024-09-23 04:24:16+04:00,0.0035556976000000002
2024-09-23 16:00:51+04:00,0.13118345
2024-09-24 03:37:26+04:00,0.17227542
2024-09-24 15:14:01+04:00,0.00095102517
2024-09-25 02:50:36+04:00,0.08356438
2024-09-25 14:27:10+04:00,0.013205031
2024-09-26 02:03:45+04:00,0.053502362000000005
2024-09-26 13:40:20+04:00,0.045017555
2024-09-27 01:16:55+04:00,0.11641688
2024-09-27 12:53:30+04:00,0.45866019999999996
2024-09-28 00:30:05+04:00,0.059394445
2024-09-28 12:06:40+04:00,0.0767535
2024-09-28 23:43:14+04:00,0.13671155
2024-09-29 11:19:49+04:00,0.005885497
2024-09-29 22:56:24+04:00,0.081690684
2024-09-30 10:32:59+04:00,0.15558317
2024-09-30 22:09:34+04:00,0.11904036
2024-10-01 09:46:09+04:00,0.15325713
2024-10-01 21:22:44+04:00,0.05802056
2024-10-02 08:59:19+04:00,0.053196217999999997
2024-10-02 20:35:53+04:00,0.09207938
2024-10-03 08:12:28+04:00,0.18358107
2024-10-03 19:49:03+04:00,0.09450083
2024-10-04 07:25:38+04:00,0.16697152
2024-10-04 19:02:13+04:00,0.07190419
2024-10-05 06:38:48+04:00,0.4277153
2024-10-05 18:15:23+04:00,0.19450475
2024-10-06 05:51:57+04:00,0.44300032
2024-10-06 17:28:32+04:00,0.08491769
2024-10-07 05:05:07+04:00,0.09611668
2024-10-07 16:41:42+04:00,0.10081143
2024-10-08 04:18:17+04:00,0.08514222
2024-10-08 15:54:52+04:00,0.1299804
2024-10-09 03:31:27+04:00,0.1189213
2024-10-09 15:08:02+04:00,0.08856911
2024-10-10 02:44:36+04:00,0.9043633
2024-10-10 14:21:11+04:00,0.17692871
2024-10-11 01:57:46+04:00,0.121786505
2024-10-11 13:34:21+04:00,0.090546325
2024-10-12 01:10:56+04:00,0.096138164
2024-10-12 12:47:31+04:00,0.17958075
2024-10-13 00:24:06+04:00,0.021712143
2024-10-13 12:00:40+04:00,0.10548126
2024-10-13 23:37:15+04:00,0.07909668
2024-10-14 11:13:50+04:00,0.10905142
2024-10-14 22:50:25+04:00,0.15066007
2024-10-15 10:27:00+04:00,0.8395571
2024-10-15 22:03:35+04:00,0.10363458
2024-10-16 09:40:10+04:00,0.15548952
2024-10-16 21:16:45+04:00,0.09369953
2024-10-17 08:53:19+04:00,0.14620258
2024-10-17 20:29:54+04:00,0.0049151783
2024-10-18 08:06:29+04:00,0.02884014
2024-10-18 19:43:04+04:00,0.15077356
2024-10-19 07:19:39+04:00,0.117838964
2024-10-19 18:56:14+04:00,0.14368758
2024-10-20 06:32:49+04:00,0.07142367
2024-10-20 18:09:23+04:00,0.065049194
2024-10-21 05:45:58+04:00,0.094273195
2024-10-21 17:22:33+04:00,0.07450112
2024-10-22 04:59:08+04:00,0.10849063
2024-10-22 16:35:43+04:00,0.15115461
2024-10-23 04:12:18+04:00,0.094778374
2024-10-23 15:48:53+04:00,0.12368721
2024-10-24 03:25:28+04:00,0.005549892
2024-10-24 15:02:02+04:00,0.15704203
2024-10-25 02:38:37+04:00,0.087381914
2024-10-25 14:15:12+04:00,0.053593166
2024-10-26 01:51:47+04:00,0.1343135
2024-10-26 13:28:22+04:00,0.13738048
2024-10-27 01:04:57+04:00,0.13423191
2024-10-27 12:41:32+04:00,0.13911216
2024-10-28 00:18:06+04:00,0.8846828999999999
2024-10-28 11:54:41+04:00,4.5842316000000004e-05
2024-10-28 23:31:16+04:00,0.17689721
2024-10-29 11:07:51+04:00,0.53235483
2024-10-29 22:44:26+04:00,0.8375739999999999
2024-10-30 10:21:01+04:00,0.4554147
2024-10-30 21:57:36+04:00,0.7014731
2024-10-31 09:34:11+04:00,0.070674196
2024-10-31 21:10:45+04:00,0.14333302
2024-11-01 08:47:20+04:00,0.05128126
2024-11-01 20:23:55+04:00,0.012652472
2024-11-02 08:00:30+04:00,0.7400437
2024-11-02 19:37:05+04:00,0.14960612
2024-11-03 07:13:40+04:00,0.1434488
2024-11-03 18:50:15+04:00,0.11725262
2024-11-04 06:26:49+04:00,0.05950781
2024-11-04 18:03:24+04:00,0.086673304
2024-11-05 05:39:59+04:00,0.11546066
2024-11-05 17:16:34+04:00,0.11030671
2024-11-06 04:53:09+04:00,0.11351418
2024-11-06 16:29:44+04:00,0.09704623
2024-11-07 04:06:19+04:00,0.12429102
2024-11-07 15:42:53+04:00,0.013337199
2024-11-08 03:19:28+04:00,0.14840782
2024-11-08 14:56:03+04:00,0.16323271
2024-11-09 02:32:38+04:00,0.09162772400000001
2024-11-09 14:09:13+04:00,0.15448399
2024-11-10 01:45:48+04:00,0.11040209999999999
2024-11-10 13:22:23+04:00,0.12988259
2024-11-11 00:58:58+04:00,0.06200197
2024-11-11 12:35:32+04:00,0.1155612
2024-11-12 00:12:07+04:00,0.18272957
2024-11-12 11:48:42+04:00,0.062060702999999995
2024-11-12 23:25:17+04:00,0.1853582
2024-11-13 11:01:52+04:00,0.14639083
2024-11-13 22:38:27+04:00,0.15223226
2024-11-14 10:15:02+04:00,0.15435508
2024-11-14 21:51:36+04:00,0.13405186
2024-11-15 09:28:11+04:00,0.08792771
2024-11-15 21:04:46+04:00,0.11208346
2024-11-16 08:41:21+04:00,0.11639333
2024-11-16 20:17:56+04:00,0.017224796
2024-11-17 07:54:31+04:00,0.18453307
2024-11-17 19:31:06+04:00,0.8844082000000001
2024-11-18 07:07:41+04:00,0.13894299
2024-11-18 18:44:15+04:00,0.13473156
2024-11-19 06:20:50+04:00,0.10842855
2024-11-19 17:57:25+04:00,0.9060790999999999
2024-11-20 05:34:00+04:00,0.07207274
